0.0921,0.0868
0.1021,0.0936
0.0922,0.0903
0.0882,0.0890
0.1071,0.1092
0.1017,0.1022
0.1077,0.1129
0.1084,0.1146
0.1098,0.1028
0.0732,0.0754
0.0736,0.0727
0.0645,0.0696
0.0625,0.0726
0.0611,0.0703
0.0416,0.0420
0.0425,0.0534
0.0419,0.0470
0.0421,0.0457
0.0384,0.0386
0.1291,0.1185
0.1252,0.1091
0.1066,0.1058
0.1097,0.1017
0.1050,0.1038
0.1008,0.0997
0.1062,0.1069
0.1060,0.0992
0.1002,0.0971
0.1020,0.0955
0.0823,0.0835
0.0781,0.0835
0.0833,0.0874
0.0828,0.0815
0.0839,0.0880
0.0434,0.0456
0.0347,0.0487
0.0342,0.0418
0.0350,0.0443
0.0403,0.0496
0.1222,0.1133
0.1086,0.1073
0.1003,0.1014
0.1023,0.1004
0.0986,0.0960
0.0641,0.0646
0.0589,0.0628
0.0697,0.0608
0.0636,0.0639
0.0587,0.0666
0.1117,0.1106
0.1071,0.1000
0.0984,0.0977
0.0963,0.0948
0.0972,0.0981
0.0944,0.0928
0.0947,0.0928
0.0936,0.0947
0.0925,0.0951
0.0986,0.0965
0.0645,0.0738
0.0790,0.0743
0.0646,0.0652
0.0624,0.0745
0.0779,0.0876
0.0512,0.0588
0.0494,0.0598
