0.0631,0.0853
0.0953,0.0954
0.0970,0.1121
0.0930,0.0941
0.0910,0.0971
0.0958,0.1163
0.0607,0.0781
0.0687,0.1071
0.0614,0.0680
0.0614,0.0929
0.0594,0.0876
0.0564,0.0674
0.0633,0.0728
0.0533,0.0882
0.0829,0.0782
0.0541,0.0893
0.1226,0.1056
0.0990,0.0954
0.0912,0.0913
0.0896,0.0905
0.0899,0.0966
0.0494,0.0641
0.0490,0.0978
0.0552,0.0581
0.0396,0.0847
0.0362,0.0922
0.0751,0.1063
0.0607,0.0602
0.0468,0.0636
0.0502,0.0519
0.0475,0.0606
0.1166,0.0908
0.0923,0.0871
0.0815,0.0751
0.0738,0.0734
0.0730,0.0741
0.0947,0.1285
0.1104,0.0988
0.0905,0.1003
0.0860,0.1158
0.0953,0.0937
0.0457,0.0621
0.0400,0.0796
0.0380,0.0933
0.0390,0.0864
0.0405,0.1053
0.1020,0.0923
0.0967,0.0974
0.0881,0.0866
0.0844,0.0864
0.0909,0.0930
0.0687,0.0823
0.0649,0.0817
0.0636,0.0813
0.0667,0.0684
0.0674,0.0657
0.0649,0.0870
0.0679,0.0689
0.0734,0.1045
0.0906,0.0788
0.0767,0.0790
0.0667,0.0672
0.0643,0.0657
0.0665,0.0757
0.0767,0.0807
0.0678,0.0668
0.0571,0.0736
0.0610,0.0594
0.0552,0.0576
0.0621,0.0925
0.0570,0.1015
0.0540,0.0475
0.0510,0.0592
0.0554,0.0545
0.0689,0.0571
0.0493,0.0488
0.0574,0.0800
0.0540,0.0607
0.0509,0.0632
0.0636,0.1039
0.0651,0.0562
0.0677,0.0814
0.0663,0.0991
0.0676,0.0661
0.0808,0.0828
0.0673,0.0820
0.0636,0.0743
0.0651,0.0668
0.0639,0.0642
0.0659,0.0839
0.0614,0.0783
0.0497,0.0494
0.0499,0.0537
0.0483,0.0484
0.0710,0.0811
0.0619,0.0560
0.0478,0.0450
0.0409,0.0564
0.0403,0.0482
0.0351,0.0718
0.0506,0.0531
0.0626,0.0579
0.0536,0.0707
0.0554,0.0544
0.0499,0.0541
0.0562,0.0816
0.0480,0.0578
0.0452,0.0730
0.0419,0.0691
0.0602,0.0576
0.0586,0.0567
0.0682,0.0812
0.0793,0.0751
0.0661,0.0662
0.0630,0.0637
0.0621,0.0709
0.0520,0.0594
0.0434,0.0644
0.0448,0.0426
0.0437,0.0552
0.0525,0.0933
0.0879,0.1074
0.0791,0.1124
0.0762,0.1066
0.0754,0.1208
0.0735,0.1191
0.0428,0.0399
0.0408,0.0648
0.0315,0.0717
0.0393,0.0399
0.0331,0.0387
0.0611,0.0910
0.0539,0.0671
0.0605,0.0610
0.0555,0.0545
0.0629,0.0858
0.0464,0.0659
0.0432,0.0449
0.0495,0.0791
0.0436,0.0753
0.0419,0.0922
0.0498,0.0586
0.0428,0.0591
0.0403,0.0601
0.0386,0.0541
0.0470,0.0935
0.0676,0.0644
0.0704,0.0874
0.0683,0.0616
0.0611,0.0635
0.0666,0.0843
0.0387,0.0542
0.0337,0.0936
0.0448,0.0381
0.0371,0.0463
0.0332,0.0575
0.0744,0.0811
0.0670,0.0912
0.0622,0.0645
0.0595,0.0582
0.0572,0.0576
0.0474,0.0870
0.0451,0.0440
0.0372,0.0590
0.0488,0.0487
0.0532,0.0730
0.0519,0.0842
0.0517,0.0702
0.0483,0.0854
0.0462,0.1018
0.0460,0.1087
0.0454,0.0473
0.0569,0.0653
0.0487,0.0492
0.0501,0.0556
0.0490,0.0486
0.0439,0.0468
0.0444,0.0615
0.0397,0.0651
0.0618,0.0571
0.0483,0.0466
0.0355,0.0337
0.0468,0.0452
0.0338,0.0356
0.0318,0.0404
0.0311,0.0600
0.0321,0.0951
0.0277,0.0620
0.0284,0.0837
0.0332,0.0373
0.0426,0.0705
0.0477,0.0536
0.0417,0.0652
0.0477,0.0442
0.0647,0.0614
0.0444,0.0571
0.0529,0.0588
0.0595,0.0563
0.0515,0.0592
0.0499,0.0558
0.0471,0.0661
0.0944,0.0841
0.0812,0.0818
0.0771,0.0756
0.0775,0.0762
0.0773,0.0796
0.0735,0.0721
0.0710,0.0760
0.0732,0.0864
0.0725,0.0723
0.0710,0.0762
0.0559,0.0563
0.0549,0.0575
0.0593,0.0646
0.0562,0.0565
0.0633,0.0723
0.0484,0.0494
0.0439,0.0519
0.0444,0.0588
0.0436,0.0530
0.0476,0.0484
0.0693,0.0627
0.0593,0.0610
0.0533,0.0670
0.0530,0.0627
0.0645,0.0643
0.0373,0.0453
0.0458,0.0515
0.0321,0.0819
0.0282,0.0773
0.0309,0.0488
0.0315,0.0475
0.0321,0.0539
0.0431,0.0448
0.0360,0.0532
0.0325,0.0855
0.0551,0.0613
0.0446,0.0426
0.0370,0.0409
0.0369,0.0513
0.0381,0.0609
0.0711,0.0669
0.0625,0.0625
0.0708,0.0653
0.0599,0.0584
0.0561,0.0614
0.0596,0.0620
0.0579,0.0605
0.0547,0.0588
0.0586,0.0602
0.0560,0.0560
0.0412,0.0408
0.0393,0.0414
0.0448,0.0543
0.0424,0.0439
0.0395,0.0393
0.0605,0.0628
0.0567,0.0573
0.0533,0.0583
0.0667,0.0707
0.0623,0.0649
0.0331,0.0371
0.0407,0.0522
0.0329,0.0530
0.0288,0.0460
0.0346,0.0371
0.0773,0.0663
0.0654,0.0648
0.0593,0.0631
0.0696,0.0768
0.0563,0.0639
0.0391,0.0393
0.0349,0.0519
0.0357,0.0370
0.0389,0.0541
0.0394,0.0333
0.0526,0.0628
0.0475,0.0555
0.0482,0.0493
0.0500,0.0696
0.0478,0.0553
0.0339,0.0416
0.0316,0.0367
0.0353,0.0424
0.0553,0.0508
0.0322,0.0666
0.0337,0.0625
0.0345,0.1063
0.0350,0.1177
0.0325,0.0795
0.0328,0.1243
0.0404,0.0414
0.0557,0.1033
0.0419,0.1060
0.0416,0.1294
0.0435,0.0822
0.0814,0.0840
0.0708,0.0871
0.0702,0.0766
0.0676,0.0871
0.0753,0.0720
0.0558,0.0553
0.0553,0.0564
0.0623,0.0739
0.0701,0.1123
0.0623,0.0757
0.0471,0.0861
0.0448,0.1016
0.0473,0.0638
0.0441,0.0579
0.0496,0.0886
0.0748,0.0919
0.0691,0.1066
0.0910,0.0785
0.0716,0.0770
0.0668,0.0865
0.0531,0.0530
0.0641,0.0706
0.0633,0.0594
0.0595,0.0567
0.0551,0.0658
0.0425,0.0535
0.0342,0.0544
0.0526,0.0869
0.0438,0.0556
0.0435,0.0420
0.0792,0.0760
0.0696,0.0673
0.0701,0.0726
0.0661,0.0693
0.0640,0.0653
0.0427,0.0408
0.0342,0.0439
0.0291,0.0433
0.0398,0.0725
0.0373,0.0394
0.0420,0.0406
0.0428,0.0467
0.0505,0.0455
0.0381,0.0453
0.0355,0.0780
0.0777,0.1161
0.0670,0.1066
0.0685,0.0850
0.0659,0.0892
0.0633,0.1027
0.0375,0.0412
0.0380,0.0647
0.0411,0.1030
0.0420,0.0532
0.0478,0.0593
0.0526,0.0574
0.0506,0.0492
0.0440,0.0572
0.0477,0.0709
0.0494,0.0487
0.0576,0.0611
0.0555,0.0580
0.0537,0.0588
0.0514,0.0578
0.0513,0.0546
0.0310,0.0771
0.0401,0.0354
0.0335,0.0452
0.0265,0.0561
0.0462,0.0415
0.0846,0.1182
0.0729,0.1080
0.0688,0.0792
0.0755,0.1110
0.0718,0.0730
0.0539,0.0637
0.0523,0.0692
0.0541,0.0823
0.0561,0.0668
0.0577,0.0560
0.0709,0.1008
0.0676,0.0858
0.0714,0.0684
0.0656,0.0651
0.0625,0.0653
0.0358,0.0368
0.0294,0.0372
0.0334,0.0508
0.0401,0.0413
0.0336,0.0492
0.0412,0.0443
0.0376,0.0438
0.0376,0.0403
0.0348,0.0418
0.0405,0.0480
0.0442,0.0539
0.0423,0.0387
0.0361,0.0370
0.0492,0.0476
0.0395,0.0488
0.0658,0.0595
0.0565,0.0595
0.0562,0.0800
0.0516,0.0818
0.0510,0.0935
0.0291,0.0659
0.0340,0.0599
0.0281,0.0524
0.0317,0.0382
0.0340,0.0395
0.0794,0.0698
0.0644,0.0667
0.0637,0.0734
0.0622,0.0667
0.0618,0.0674
0.0611,0.0635
0.0595,0.0668
0.0595,0.0645
0.0626,0.0787
0.0599,0.0651
0.0681,0.0684
0.0770,0.0855
0.0605,0.0835
0.0646,0.0670
0.0610,0.0631
0.0304,0.0489
0.0316,0.0284
0.0501,0.0359
0.0272,0.0343
0.0271,0.0292
0.0523,0.0490
0.0494,0.0488
0.0460,0.0477
0.0447,0.0445
0.0566,0.0610
0.0539,0.0541
0.0529,0.0601
0.0618,0.0595
0.0536,0.0596
0.0528,0.0528
0.0313,0.0347
0.0296,0.0453
0.0341,0.0459
0.0291,0.0471
0.0298,0.0337
0.0731,0.0755
0.0662,0.0682
0.0629,0.0795
0.0600,0.0797
0.0715,0.1022
0.0409,0.0427
0.0377,0.0470
0.0495,0.0580
0.0454,0.0398
0.0381,0.0401
0.0540,0.0653
0.0528,0.0671
0.0547,0.0789
0.0518,0.0712
0.0504,0.0767
0.0422,0.0501
0.0419,0.0490
0.0444,0.0625
0.0458,0.0449
0.0421,0.0402
0.0630,0.0671
0.0599,0.0666
0.0604,0.0690
0.0673,0.0686
0.0586,0.0659
0.0660,0.0669
0.0612,0.0647
0.0588,0.0661
0.0566,0.0717
0.0593,0.0860
0.0491,0.0893
0.0573,0.0560
0.0506,0.0610
0.0622,0.0866
0.0530,0.0745
0.0430,0.0432
0.0394,0.0514
0.0550,0.0805
0.0463,0.0712
0.0417,0.0763
0.0501,0.0520
0.0470,0.0629
0.0504,0.0526
0.0491,0.0507
0.0485,0.0512
0.0498,0.0623
0.0507,0.0811
0.0477,0.0749
0.0496,0.0993
0.0480,0.0712
0.0450,0.0523
0.0440,0.0514
0.0580,0.0649
0.0513,0.0524
0.0447,0.0512
0.0420,0.0515
0.0427,0.0396
0.0496,0.0539
0.0469,0.0431
0.0413,0.0438
0.0291,0.0311
0.0293,0.0297
0.0369,0.0460
0.0298,0.0307
0.0321,0.0360
0.0460,0.0471
0.0417,0.0470
0.0492,0.0574
0.0420,0.0566
0.0399,0.0519
0.0607,0.0784
0.0675,0.0992
0.0659,0.0663
0.0627,0.0818
0.0635,0.0995
0.0505,0.0516
0.0540,0.0627
0.0523,0.0533
0.0530,0.0808
0.0533,0.0739
0.0410,0.0437
0.0363,0.0511
0.0385,0.0756
0.0564,0.0462
0.0390,0.0418
0.0425,0.0377
0.0395,0.0394
0.0354,0.0434
0.0359,0.0636
0.0354,0.0642
0.0278,0.0257
0.0270,0.0273
0.0344,0.0602
0.0261,0.0649
0.0421,0.0591
0.0527,0.0476
0.0441,0.0449
0.0498,0.0585
0.0446,0.0469
0.0427,0.0560
0.0673,0.0685
0.0609,0.0661
0.0571,0.0715
0.0645,0.0896
0.0565,0.0889
0.0343,0.0400
0.0272,0.0468
0.0292,0.0418
0.0271,0.0468
0.0273,0.0351
0.0722,0.0720
0.0595,0.0707
0.0570,0.0646
0.0546,0.0641
0.0640,0.0719
0.0395,0.0415
0.0368,0.0381
0.0428,0.0470
0.0420,0.0415
0.0377,0.0453
0.0321,0.0360
0.0330,0.0570
0.0330,0.0475
0.0280,0.0600
0.0377,0.0946
0.0402,0.0386
0.0292,0.0659
0.0304,0.0583
