3.0361,2.8357
2.4169,2.1713
2.0281,1.9023
1.7520,1.6155
1.5655,1.5427
1.5181,1.5016
1.4908,1.4748
1.4770,1.4781
1.4599,1.4491
1.4407,1.4332
1.4152,1.4178
1.4150,1.4092
1.4030,1.3980
1.3912,1.3891
1.3841,1.3834
1.3780,1.3754
1.3679,1.3633
1.3546,1.3454
1.3356,1.3218
1.3122,1.2979
1.2833,1.2710
1.2568,1.2496
1.2220,1.2036
1.1894,1.1730
1.1707,1.1559
1.1324,1.1216
1.0817,1.0831
1.0802,1.0427
1.0277,1.0090
1.3923,1.2716
1.2376,1.2645
1.1995,1.1762
1.1742,1.1314
1.1278,1.0967
1.0920,1.0726
1.0481,1.1023
1.0671,1.0518
1.0452,1.0435
1.1030,1.1662
1.1244,1.0674
1.0479,1.0296
1.0482,1.0191
1.0210,1.0067
0.9990,1.0548
1.0063,0.9762
0.9787,0.9583
0.9524,0.9549
0.9736,1.0123
0.9405,0.9746
0.9387,0.9293
0.9402,0.9418
1.0830,1.0532
1.0553,1.0035
0.9653,0.9615
0.9903,0.9765
1.0374,0.9894
0.9412,0.9186
0.9243,0.9444
0.9028,0.8942
0.9691,1.0208
0.9601,0.9107
0.9150,0.8910
0.8823,0.8603
0.8586,0.8421
0.8476,0.9173
0.8615,0.8511
0.8382,0.8352
0.9493,0.9905
0.9645,0.8718
0.8486,0.8282
0.8468,0.8245
0.8234,0.8179
0.8156,0.8590
0.8236,0.7953
0.7923,0.7804
0.7744,0.7721
0.8080,0.8360
0.7690,0.7954
0.7668,0.7632
0.7765,0.7828
0.9488,0.8567
0.9020,0.8248
0.7921,0.7968
0.8344,0.8094
0.8824,0.7952
0.7674,0.7601
0.7851,0.7968
0.8084,0.6782
0.6350,0.6031
0.5804,0.5647
0.5525,0.5414
0.5335,0.5273
0.5213,0.5115
0.5092,0.5012
0.4971,0.4872
0.4831,0.4821
0.4749,0.4699
0.4638,0.4708
0.4714,0.4573
0.4513,0.4486
0.4457,0.4441
0.4395,0.4348
0.4352,0.4288
0.4257,0.4241
0.4189,0.4186
0.4128,0.4132
0.4124,0.4136
0.4084,0.4028
0.4030,0.4023
0.3995,0.3977
0.3924,0.3937
0.3911,0.3865
0.3868,0.3840
0.3778,0.3973
0.3930,0.3820
0.3794,0.3750
0.6424,0.5982
0.5385,0.5837
0.5448,0.5748
0.5013,0.5484
0.4819,0.5450
0.6443,0.5948
0.5301,0.5452
0.5192,0.5513
0.5017,0.4929
0.4678,0.5025
0.5190,0.5428
0.5127,0.5501
0.4758,0.4825
0.4655,0.4965
0.4739,0.5535
0.4692,0.5154
0.4698,0.4672
0.4459,0.4739
0.4485,0.4819
0.4753,0.5432
0.4469,0.5079
0.4401,0.5261
0.4700,0.4553
0.4308,0.4682
0.4518,0.5175
0.4419,0.4989
0.4419,0.4667
0.4498,0.5519
0.5266,0.5165
0.4959,0.4032
0.3767,0.3605
0.3513,0.3425
0.3362,0.3323
0.3293,0.3260
0.3234,0.3212
0.3200,0.3168
0.3147,0.3124
0.3104,0.3091
0.3078,0.3101
0.3024,0.3145
0.3065,0.3058
0.2992,0.2998
0.2980,0.2988
0.2957,0.2952
0.2960,0.2927
0.2902,0.2941
0.2872,0.2890
0.2849,0.2908
0.2843,0.2848
0.2829,0.2841
0.2822,0.2833
0.2801,0.2800
0.2775,0.2808
0.2790,0.2786
0.2751,0.2763
0.2677,0.2760
0.2763,0.2742
0.2726,0.2727
0.8879,0.7356
0.7981,0.8081
0.7590,0.6880
0.6815,0.6638
0.6514,0.6284
0.6275,0.6163
0.6362,0.6761
0.6294,0.6269
0.6126,0.6153
0.7211,0.7538
0.7291,0.6701
0.6422,0.6146
0.6378,0.6258
0.6132,0.6167
0.6215,0.7042
0.6348,0.5984
0.5938,0.5842
0.5836,0.5848
0.6301,0.6815
0.5910,0.6165
0.5876,0.5860
0.6013,0.6211
0.7410,0.6661
0.6906,0.6939
0.6269,0.6136
0.6768,0.6883
0.6890,0.6421
0.6044,0.5906
0.6236,0.6729
0.6040,0.5831
0.6430,0.6351
0.6163,0.6028
